baseMean	log2FoldChange	lfcSE	pvalue	padj	GeneSymbol	gene_type
ENSG00000167755.14	388.206368442467	-3.12657754868929	0.14643905465389	2.52926002610652e-102	3.01067888835718e-100	KLK6	protein_coding
ENSG00000106991.13	360.359783118736	-3.2108908827268	0.150469552557165	8.27484508209196e-102	9.8022935390327e-100	ENG	protein_coding
ENSG00000112759.17	3513.73366706353	1.37421792854112	0.0644062181924362	1.08356734772686e-101	1.27741129488511e-99	SLC29A1	protein_coding
ENSG00000228716.6	6129.04746993679	1.28846922738694	0.0603712021641823	1.10433531772516e-101	1.29566537444683e-99	DHFR	protein_coding
ENSG00000127324.8	1570.63918482478	1.90534182287021	0.0895929289493689	2.77772659268432e-101	3.24345875139106e-99	TSPAN8	protein_coding
ENSG00000151632.17	7804.42275804353	-1.73358596854653	0.0815582042158464	3.87145262991187e-101	4.49914170322602e-99	AKR1C2	protein_coding
ENSG00000186480.12	1718.20316447226	-1.72768857167895	0.0814847034910502	1.2697740143687e-100	1.46868531161957e-98	INSIG1	protein_coding
ENSG00000053747.15	2331.89314642772	-1.78569952616395	0.0842416599398016	1.58652813190853e-100	1.82644395880418e-98	LAMA3	protein_coding
ENSG00000198431.15	5467.29397760088	-1.47281975092179	0.0696387994198862	5.62483595214829e-100	6.44516833563683e-98	TXNRD1	protein_coding
ENSG00000139112.10	556.53619178637	-2.65770985835865	0.126458121385885	3.12986266789937e-99	3.56964476649119e-97	GABARAPL1	protein_coding
ENSG00000022556.15	3212.14404344129	1.44198723333054	0.0686196720436009	9.95827251828226e-99	1.13049444639259e-96	NLRP2	protein_coding
ENSG00000135926.14	13032.5687113637	-1.22799953792012	0.0584695923126176	1.5032490646047e-98	1.69867144300331e-96	TMBIM1	protein_coding
ENSG00000049449.9	2026.52143660729	-1.47947868549605	0.0705772440045728	2.67936669036194e-98	3.01379589974151e-96	RCN1	protein_coding
ENSG00000118785.13	411.44123853281	-6.94923922265953	0.330299906033619	5.50220400114335e-98	6.16070978593772e-96	SPP1	protein_coding
ENSG00000176532.3	2146.8359160274	-1.57828788808834	0.0763238804231082	1.27916816350036e-96	1.42574920623601e-94	PRR15	protein_coding
ENSG00000165030.3	752.244362065033	-2.08895001916707	0.100856101598941	2.74213512128424e-96	3.04252919950276e-94	NFIL3	protein_coding
ENSG00000153233.12	1071.50958331774	-1.80012592867807	0.0868660729938047	2.77175126872281e-96	3.06153661533117e-94	PTPRR	protein_coding
ENSG00000145506.13	279.385707498026	-4.19600189498937	0.202436502038902	3.30718327642972e-96	3.6365668664275e-94	NKD2	protein_coding
ENSG00000144554.10	2952.59286748549	1.53159205547587	0.0739329509237905	5.31458194651806e-96	5.81780642457898e-94	FANCD2	protein_coding
ENSG00000197746.13	18954.7071781215	-1.11202291533928	0.0536585169705532	6.10002853361677e-96	6.64794665212519e-94	PSAP	protein_coding
ENSG00000170485.16	1754.97508825175	-1.59145398384403	0.0768945315711417	6.90645867749797e-96	7.49350766508529e-94	NPAS2	protein_coding
ENSG00000137962.12	918.518615206379	-2.35125423206143	0.113963679043845	1.92152562174603e-95	2.07567091501473e-93	ARHGAP29	protein_coding
ENSG00000125999.10	464.961713226639	2.74651876802012	0.133400861756287	2.23774167680361e-95	2.40665191477637e-93	BPIFB1	protein_coding
ENSG00000091409.14	9354.33860741609	-1.64139127221551	0.0796392571838374	3.69811214326996e-95	3.95988680633724e-93	ITGA6	protein_coding
ENSG00000173599.13	1002.88349809508	-1.9639435629754	0.0953732967910907	4.30953266761848e-95	4.59452393663795e-93	PC	protein_coding
ENSG00000167123.18	1227.02466408165	-1.71366018103938	0.083236043795126	5.27965686084743e-95	5.60443575259047e-93	CERCAM	protein_coding
ENSG00000103034.14	1286.07299627915	-1.81234339175765	0.0881176212159807	6.49185280571523e-95	6.86149666590272e-93	NDRG4	protein_coding
ENSG00000065328.16	1665.22780843736	1.51115592704457	0.0734230316118488	7.24082431050002e-95	7.62026836556957e-93	MCM10	protein_coding
ENSG00000120885.21	3494.91865127035	1.37645166678934	0.0668773968558498	8.36204262150658e-95	8.76263449239157e-93	CLU	protein_coding
ENSG00000105971.14	3880.91252245355	-1.41574073309754	0.0689162237603301	1.81191905471888e-94	1.89064115492603e-92	CAV2	protein_coding
ENSG00000104549.11	5343.50573673343	-1.23289852449815	0.0600027812210052	2.02307500383525e-94	2.10202636309509e-92	SQLE	protein_coding
ENSG00000166803.12	1202.57729772342	1.70104944584552	0.0829577799674885	2.83715454134041e-94	2.93543740540963e-92	PCLAF	protein_coding
ENSG00000173210.19	1070.27989034748	-1.90942691401091	0.0931190727174146	2.86515912494082e-94	2.95195659254932e-92	ABLIM3	protein_coding
ENSG00000171813.13	1449.91792006553	-1.580265782522	0.0772430616099845	7.97643248058699e-94	8.18368622830433e-92	PWWP2B	protein_coding
ENSG00000145287.10	835.83290996495	-2.03563443912618	0.0997101605724147	1.40492514025045e-93	1.43542372350339e-91	PLAC8	protein_coding
ENSG00000119801.12	1381.78874056793	-1.92312741327793	0.0942396867932107	1.6287829573902e-93	1.65723597087822e-91	YPEL5	protein_coding
ENSG00000151726.13	691.041946818344	-2.34469705611024	0.114925253066412	1.84913463721932e-93	1.87366241484525e-91	ACSL1	protein_coding
ENSG00000198380.12	2470.43839408039	-1.68340780678989	0.0824451443650618	1.93711102525683e-93	1.95472837244126e-91	GFPT1	protein_coding
ENSG00000139289.13	11862.4625081608	-1.20163033619982	0.0589370609686266	5.54811003092575e-93	5.57562319952174e-91	PHLDA1	protein_coding
ENSG00000135862.5	5729.10785647277	-1.64258962850571	0.080761582951968	1.03497162430241e-92	1.03585874283752e-90	LAMC1	protein_coding
ENSG00000067082.14	2677.63870231328	-1.491285970471	0.0736776723850369	1.04775028415909e-92	1.0443855576368e-90	KLF6	protein_coding
ENSG00000142910.15	28302.8894033841	-1.16276114685542	0.0571222562776765	1.15078570776161e-92	1.14244600566892e-90	TINAGL1	protein_coding
ENSG00000110888.17	715.899493670103	2.25265054405371	0.110948992559544	1.58625662906223e-92	1.56841124198528e-90	CAPRIN2	protein_coding
ENSG00000130829.17	1823.79275790719	-1.60116674917535	0.0789658011091676	3.48225722535051e-92	3.42925419368755e-90	DUSP9	protein_coding
ENSG00000137709.9	984.209282911158	-1.97507629078981	0.0974440848094977	3.52629164319526e-92	3.45872789531164e-90	POU2F3	protein_coding
ENSG00000177606.6	2465.61641465189	-1.48035434955804	0.0729962688442136	5.24704139795724e-92	5.12600406849839e-90	JUN	protein_coding
ENSG00000130487.6	276.100884600414	-5.70589618061072	0.281301144306466	6.28927135538998e-92	6.11981043275863e-90	KLHDC7B	protein_coding
ENSG00000130702.15	12745.1148553165	-1.47414791565771	0.072900463851469	1.2668789203229e-91	1.2278710674007e-89	LAMA5	protein_coding
ENSG00000161011.19	6276.86622526465	-1.25336401120347	0.0619571157267086	1.30284554564994e-91	1.25775888286938e-89	SQSTM1	protein_coding
ENSG00000116717.11	1550.31747889453	-1.68458547044043	0.0833925324066384	1.49990465686143e-91	1.44232008199605e-89	GADD45A	protein_coding
ENSG00000175455.14	1576.27879203787	1.62336328852968	0.0804841734643038	3.34512201187411e-91	3.20413034582676e-89	CCDC14	protein_coding
ENSG00000134240.11	290.756293407485	3.70162934357713	0.183844683046227	1.18307069612838e-90	1.12879675252e-88	HMGCS2	protein_coding
ENSG00000136155.16	1052.87640592857	-1.70616745730656	0.0849142899435083	1.28571909487943e-90	1.22198131494336e-88	SCEL	protein_coding
ENSG00000111962.7	877.384178759022	1.95328012447963	0.0972882527329584	1.80700250461209e-90	1.71079183071788e-88	UST	protein_coding
ENSG00000102554.13	8359.82670398359	-1.46688040829732	0.0731228014190302	3.24690919097417e-90	3.06221001045683e-88	KLF5	protein_coding
ENSG00000143013.12	2896.34178314608	-1.4604155727796	0.0730008365657658	9.48838743038936e-90	8.91435816783822e-88	LMO4	protein_coding
ENSG00000231574.5	284.810948320531	3.45538714634361	0.173230412934367	1.76496857563977e-89	1.65186238333064e-87	RP11-91K9.1	lincRNA
ENSG00000162433.14	784.78617047039	-2.30968899516125	0.115874451659479	2.61737764621999e-89	2.44033145486542e-87	AK4	protein_coding
ENSG00000109854.13	1035.85126845494	-1.94022011767603	0.0975438819071901	5.07016849824853e-89	4.70930309642243e-87	HTATIP2	protein_coding
ENSG00000085662.13	15426.2251938434	1.4435406278735	0.0725012837751139	6.36682828891965e-89	5.89135835745655e-87	AKR1B1	protein_coding
ENSG00000163931.15	20533.6063661462	-1.20601582750436	0.060613736627322	1.12412132139113e-88	1.03626236548241e-86	TKT	protein_coding
ENSG00000167552.13	1298.87864210733	1.66031596908837	0.0835915280399134	1.62033610992144e-88	1.48809969106306e-86	TUBA1A	protein_coding
ENSG00000255302.4	4585.43133700969	1.33936886298034	0.0674487326427005	2.26212786749524e-88	2.06976259100189e-86	EID1	protein_coding
ENSG00000182158.14	2690.35793302627	-1.72007913864586	0.0868149465627664	3.76691776329518e-88	3.43377659753759e-86	CREB3L2	protein_coding
ENSG00000117399.13	7260.46226536904	-1.32376471890804	0.0673683659764166	9.59905994615273e-88	8.71772403480041e-86	CDC20	protein_coding
ENSG00000141526.16	2188.11785088343	-1.46081047733445	0.0739577108919503	1.4517034676135e-87	1.31355058041884e-85	SLC16A3	protein_coding
ENSG00000167741.10	1140.86273297109	1.68446439587427	0.0853636833115743	1.86493241334327e-87	1.68125028336729e-85	GGT6	protein_coding
ENSG00000118855.18	3130.06639759648	1.38083071992224	0.0699532083070232	2.00310569474594e-87	1.7991998073577e-85	MFSD1	protein_coding
ENSG00000149257.13	2169.74129010968	-1.61976752914455	0.0821376100817757	2.14593396558807e-87	1.92045426168559e-85	SERPINH1	protein_coding
ENSG00000256612.7	1423.76634430816	-1.76283160810839	0.0894844678109067	2.58900122773291e-87	2.30854178564504e-85	CYP2B7P1	transcribed_unprocessed_pseudogene
ENSG00000264230.8	3254.18009444329	1.33108799738998	0.0674926052799273	2.92821235884474e-87	2.60154692939246e-85	ANXA8L1	protein_coding
ENSG00000160211.16	6722.42751223437	-1.34234471157221	0.0678402070887234	5.42101514687069e-87	4.79887048434715e-85	G6PD	protein_coding
ENSG00000086062.12	6658.28180219904	-1.25507997057987	0.0638016289591726	9.51210427801152e-87	8.39015500004031e-85	B4GALT1	protein_coding
ENSG00000175061.17	9909.94803371746	-1.5928882659509	0.0811888155625725	1.76786199662233e-86	1.55375426592029e-84	LRRC75A-AS1	processed_transcript
ENSG00000081052.12	249.73747750948	-5.3246249613353	0.270583813423756	1.89713005658935e-86	1.66141164705813e-84	COL4A4	protein_coding
ENSG00000087086.14	13429.373670659	-1.63416315708905	0.0833509393679178	2.17933568058946e-86	1.90176121792648e-84	FTL	protein_coding
ENSG00000267100.1	1400.0111476004	1.52829927331322	0.0779423634735135	2.45832877087335e-86	2.1376127585314e-84	CTC-539A10.4	lincRNA
ENSG00000163162.8	2456.7647512183	-1.35753611894971	0.0692258045755595	2.67310223704247e-86	2.31615335528334e-84	RNF149	protein_coding
ENSG00000085741.12	242.016685453461	-5.47278582243707	0.278512417524896	2.89382531845074e-86	2.49857361386375e-84	WNT11	protein_coding
ENSG00000118816.9	6898.47686622303	-1.12920531810889	0.0576191215032825	4.72694728907671e-86	4.06699910440175e-84	CCNI	protein_coding
ENSG00000112118.18	6964.60620297099	1.14733279219831	0.0586441375215228	9.10497819519532e-86	7.80640455679666e-84	MCM3	protein_coding
ENSG00000073792.15	1884.60466247847	-1.57748158762189	0.0808737635794466	1.86920137541628e-85	1.59702741904469e-83	IGF2BP2	protein_coding
ENSG00000092068.19	270.487985528214	4.1994037814558	0.21578862731385	3.21030227704849e-85	2.73332715748285e-83	SLC7A8	protein_coding
ENSG00000052802.12	1646.03219412388	-1.58626027030846	0.0814875356845351	3.27891429809774e-85	2.78208503472854e-83	MSMO1	protein_coding
ENSG00000197183.14	1781.46729940104	-1.5475366573336	0.0796973290847586	1.04167578455309e-84	8.80790755621596e-83	NOL4L	protein_coding
ENSG00000137393.9	1392.02066470193	-1.72726279945004	0.0891240299206281	1.76908992947916e-84	1.49071663782675e-82	RNF144B	protein_coding
ENSG00000076242.14	2166.97544697479	1.36946198414685	0.0706339813536634	2.10990219875731e-84	1.77181204848383e-82	MLH1	protein_coding
ENSG00000150556.16	774.374020645442	-2.02445531703574	0.104737672753014	3.07949905951672e-84	2.57721489550885e-82	LYPD6B	protein_coding
ENSG00000137440.4	472.650602757868	-2.8278932044482	0.146350801550815	3.19703731508017e-84	2.66648136064901e-82	FGFBP1	protein_coding
ENSG00000167600.13	1874.87416305372	-1.51742920055168	0.0783925219295585	3.23116355737533e-84	2.6858088674712e-82	CYP2S1	protein_coding
ENSG00000185052.11	520.598495469583	2.277536154761	0.11797041985317	6.17477915310501e-84	5.11526214909757e-82	SLC24A3	protein_coding
ENSG00000099337.4	1282.06756138925	-1.71068876799076	0.088699597212125	1.13311377560756e-83	9.35524676487303e-82	KCNK6	protein_coding
ENSG00000227036.6	1838.13020737058	-1.51579016346219	0.0786652943015648	1.67814695917773e-83	1.38086716731534e-81	LINC00511	lincRNA
ENSG00000136153.19	2639.37560447519	-1.74900896837145	0.0912901247885182	1.22528953949251e-82	1.00486036113364e-80	LMO7	protein_coding
ENSG00000158089.14	652.941144704308	-2.18022368193455	0.114207438753405	3.84860131801158e-82	3.14571843063206e-80	GALNT14	protein_coding
ENSG00000179083.6	329.588236645903	2.98390219402415	0.157037621779462	8.93654017060377e-82	7.28016284130814e-80	FAM133A	protein_coding
ENSG00000169439.11	380.535766619371	-7.22308488631753	0.376066283732248	9.11930060266919e-82	7.40444934033282e-80	SDC2	protein_coding
ENSG00000111907.20	1036.98699724461	-1.80421565416544	0.0949945158953482	2.13109201432537e-81	1.7246372040684e-79	TPD52L1	protein_coding
ENSG00000145817.16	3228.11216325105	1.3295467505249	0.0701788707790075	1.07556033671927e-80	8.67559704496487e-79	YIPF5	protein_coding
ENSG00000130635.15	708.162963900499	-2.1600794177762	0.114192320858095	1.0992717073954e-80	8.83778411050579e-79	COL5A1	protein_coding
ENSG00000008323.15	1092.75658683636	-1.59522372770766	0.0843868834773616	1.80518036887745e-80	1.44656300082497e-78	PLEKHG6	protein_coding
ENSG00000186350.9	10051.3645319777	-1.19496028089221	0.0631530658315561	2.09831412395238e-80	1.67598568838555e-78	RXRA	protein_coding
ENSG00000166123.13	1987.28193128641	-1.46554513626231	0.0780273545401308	2.11742860448717e-79	1.68576190943603e-77	GPT2	protein_coding
ENSG00000128340.14	2806.8037378371	-1.58495254848872	0.0844554498426518	2.16659840108987e-79	1.71932554670307e-77	RAC2	protein_coding
ENSG00000109971.13	30419.6495070136	1.23094347801189	0.0656851980653788	6.1455788920684e-79	4.8611529036261e-77	HSPA8	protein_coding
ENSG00000001084.11	1795.47672915317	-1.47733493536558	0.0788942783111855	6.19095933172588e-79	4.88130269367364e-77	GCLC	protein_coding
ENSG00000108828.15	5778.83575288517	-1.22808926996024	0.065848687445471	6.60260085939015e-79	5.18917870747134e-77	VAT1	protein_coding
ENSG00000196139.13	3996.27063510844	-1.5211848407631	0.0813041027522576	7.14384039867355e-79	5.59661694619406e-77	AKR1C3	protein_coding
ENSG00000172216.5	3465.34619001195	-1.47642896164329	0.0789601078831965	8.96947877780592e-79	7.00447736020952e-77	CEBPB	protein_coding
ENSG00000126368.5	663.0800540723	-1.90248468628268	0.101864545443771	1.13239756282507e-78	8.81508591683608e-77	NR1D1	protein_coding
ENSG00000179715.12	2370.69339690262	-1.47778178036366	0.0792112488776548	1.9011596274567e-78	1.47526377293879e-76	PCED1B	protein_coding
ENSG00000005238.19	650.39763133118	-1.96775835200863	0.105773305129962	4.11061037721682e-78	3.17969328264144e-76	FAM214B	protein_coding
ENSG00000112977.15	7993.48521152906	-1.09481322423587	0.0588392690900294	8.35779449169056e-78	6.44470058901711e-76	DAP	protein_coding
ENSG00000204060.7	807.764990576459	-1.97419046951526	0.106618160025424	1.83908842934208e-77	1.41367672024756e-75	FOXO6	protein_coding
ENSG00000128268.11	241.230252419613	-3.69373994596831	0.199350421046998	2.30866875204257e-77	1.76908957715112e-75	MGAT3	protein_coding
ENSG00000144848.10	3386.61187646428	1.32622261757195	0.0715435140215408	2.46888655674203e-77	1.88596782734802e-75	ATG3	protein_coding
ENSG00000170312.15	9697.16678400953	1.30050720435636	0.0701920272304781	3.00045935968858e-77	2.28491502978024e-75	CDK1	protein_coding
ENSG00000169499.14	5697.35374161597	-1.25508319816371	0.0681216207897607	4.64107982963487e-77	3.52334113010763e-75	PLEKHA2	protein_coding
ENSG00000118263.14	1773.6934577066	-1.36938059460146	0.0740387784446557	4.90197222995803e-77	3.70991546453089e-75	KLF7	protein_coding
ENSG00000136689.18	1021.70442431797	-1.73471525995263	0.0939980037351958	6.32522657477602e-77	4.77233479507947e-75	IL1RN	protein_coding
ENSG00000166145.14	7874.58508513005	-1.05659718993744	0.057283506271787	8.16565110956916e-77	6.14202241894925e-75	SPINT1	protein_coding
ENSG00000181019.12	9028.06317686696	-1.39916289512047	0.0758407407695396	1.05677917155704e-76	7.92455109044345e-75	NQO1	protein_coding
ENSG00000183347.14	279.047140532514	-6.31444510689907	0.341898596502729	3.32254416325534e-76	2.48390565326781e-74	GBP6	protein_coding
ENSG00000275395.5	497.211883792758	7.73659429854302	0.416364155533492	3.82559599367128e-76	2.8512899501767e-74	FCGBP	protein_coding
ENSG00000161249.20	1513.4861372685	1.785031132073	0.0973534529535103	4.58982535810494e-76	3.41051841230579e-74	DMKN	protein_coding
ENSG00000099194.5	51383.7331221689	-1.18018084912564	0.0642385330698102	5.71314830488289e-76	4.23239001764451e-74	SCD	protein_coding
ENSG00000105011.8	3331.70672567398	1.44133740105227	0.0785610040947773	6.29495080412097e-76	4.64935206830875e-74	ASF1B	protein_coding
ENSG00000115295.19	290.267462938093	-6.66400062365286	0.361396347968984	1.30060824635035e-75	9.57724168431136e-74	CLIP4	protein_coding
ENSG00000225733.5	6990.05382814394	1.18464402095592	0.0647412765790338	2.44737500090976e-75	1.79676893405115e-73	AC090937.2	antisense
ENSG00000167110.17	4162.61224484205	-1.30086356058936	0.0712385460511605	4.05894961060276e-75	2.97102995228627e-73	GOLGA2	protein_coding
ENSG00000140961.12	383.527393798753	-2.86806643017244	0.157474209663091	4.37444782582348e-75	3.19243556955409e-73	OSGIN1	protein_coding
