baseMean	log2FoldChange	lfcSE	pvalue	padj	GeneSymbol	gene_type
ENSG00000168785.7	726.699123919776	1.69963260253763	0.117005937659359	1.26129007811357e-48	3.34696265597233e-47	TSPAN5	protein_coding
ENSG00000198824.6	1634.65157341976	1.13104781927227	0.0776166853848501	1.28284523514713e-48	3.4004491963709e-47	CHAMP1	protein_coding
ENSG00000083307.11	7570.86710377161	-0.826746445542775	0.0566254349384925	1.30590392082712e-48	3.45780028361055e-47	GRHL2	protein_coding
ENSG00000165006.13	4343.55625368514	0.933254692393898	0.0639786110276877	1.38225386804227e-48	3.65597875631158e-47	UBAP1	protein_coding
ENSG00000105698.15	7006.35098102435	0.784615423624149	0.0537318301107285	1.48202645611855e-48	3.91561055096453e-47	USF2	protein_coding
ENSG00000178234.12	1234.46200026687	-1.34438882487299	0.0924722074818498	1.55956312030044e-48	4.11599356841942e-47	GALNT11	protein_coding
ENSG00000151150.21	1078.21579778593	-1.91098849932202	0.13176982830916	1.57285144395683e-48	4.14656182735995e-47	ANK3	protein_coding
ENSG00000160410.14	3709.02361695025	-0.840310602458404	0.0576248462779173	1.67694810466369e-48	4.41142614502817e-47	SHKBP1	protein_coding
ENSG00000101311.15	10031.9551724524	0.792254950245814	0.0542874832388507	1.67653254511062e-48	4.41142614502817e-47	FERMT1	protein_coding
ENSG00000160336.14	914.938726329928	-1.71056479135787	0.117991917712888	1.81775565709344e-48	4.77666883859137e-47	ZNF761	protein_coding
ENSG00000135373.12	3985.91749595288	1.05851137537024	0.0727018238374754	1.82074112927485e-48	4.77934715219047e-47	EHF	protein_coding
ENSG00000107290.13	4176.96926927559	0.796494902546196	0.0546346903543206	1.92377569624201e-48	5.044359854213e-47	SETX	protein_coding
ENSG00000142627.12	10806.2542846125	0.773018631986564	0.052988174916348	2.07267509969457e-48	5.42893466037455e-47	EPHA2	protein_coding
ENSG00000170421.12	71575.2665964708	-0.76131646549657	0.0522947407703096	2.58286035034352e-48	6.75797486930031e-47	KRT8	protein_coding
ENSG00000197442.9	660.166179604631	-1.80375619660154	0.124798051402419	3.39805777770415e-48	8.88135380673708e-47	MAP3K5	protein_coding
ENSG00000138101.18	716.490284432668	-1.54305090344923	0.106657117896149	3.57170398000088e-48	9.32517815702272e-47	DTNB	protein_coding
ENSG00000213694.3	441.180025518317	-2.06958538208791	0.143421591403135	4.0367971997514e-48	1.05281576753602e-46	S1PR3	protein_coding
ENSG00000105486.13	2281.56207331621	-1.17441991313165	0.0812241333669144	5.92206638438026e-48	1.54284745557482e-46	LIG1	protein_coding
ENSG00000139726.10	4687.75980875767	-0.874330873845808	0.0603539294140745	6.3081947142439e-48	1.64168403553669e-46	DENR	protein_coding
ENSG00000106799.12	1578.38935996668	1.2109160112143	0.0837979414389545	6.82958090664789e-48	1.77547190479027e-46	TGFBR1	protein_coding
ENSG00000009954.10	7712.52511475608	-0.859688432988381	0.0594083955508173	8.35557998901399e-48	2.16986199565131e-46	BAZ1B	protein_coding
ENSG00000196562.14	1028.91233929377	1.52479044287197	0.105863721215943	9.61236949749974e-48	2.49357380336954e-46	SULF2	protein_coding
ENSG00000164741.14	614.020544484243	-9.41715039333517	0.639197218331568	1.01534089138894e-47	2.63111844850649e-46	DLC1	protein_coding
ENSG00000136854.20	535.327464840714	1.81883820898167	0.126496927630864	1.07655760993524e-47	2.78678230294951e-46	STXBP1	protein_coding
ENSG00000122692.8	3006.10433984388	0.977447611129979	0.0677029947092064	1.15244368496559e-47	2.9800477287722e-46	SMU1	protein_coding
ENSG00000122705.16	10508.4998600434	0.639400495917559	0.0441796576172647	1.16722471670264e-47	3.01506176290022e-46	CLTA	protein_coding
ENSG00000231683.6	638.809066349654	6.08785428998571	0.424531561279195	1.18098255980598e-47	3.04736126127431e-46	RP1-27K12.2	lincRNA
ENSG00000076864.19	360.156292936763	2.63734832208092	0.184066154566189	1.22973777652145e-47	3.16980234717994e-46	RAP1GAP	protein_coding
ENSG00000140396.12	2118.11642935098	-1.0657876043628	0.0739583524838025	1.45496984724539e-47	3.74242879121626e-46	NCOA2	protein_coding
ENSG00000204131.9	161.043031976702	4.97280937454912	0.34561899709202	1.45489979799301e-47	3.74242879121626e-46	NHSL2	protein_coding
ENSG00000135926.14	13500.116651092	-0.633198209742968	0.0438566556863414	1.89038926898137e-47	4.85726130667337e-46	TMBIM1	protein_coding
ENSG00000137038.7	1251.55352615104	1.23353157532768	0.0858834008242571	2.29143025936275e-47	5.88149897722601e-46	TMEM261	protein_coding
ENSG00000205213.13	4403.18656908326	-0.885348839330076	0.0615043106508367	2.37978996553828e-47	6.10185176079524e-46	LGR4	protein_coding
ENSG00000205138.3	1117.59896730262	1.28876074877879	0.0899142751992352	3.38310881895009e-47	8.66525037536562e-46	SDHAF1	protein_coding
ENSG00000162390.17	654.390095011682	-1.69017214549253	0.118206048913628	3.56202002666498e-47	9.11389692506796e-46	ACOT11	protein_coding
ENSG00000165799.4	172.394223360169	3.55156553372585	0.249082213807268	3.66130533989246e-47	9.35808085139497e-46	RNASE7	protein_coding
ENSG00000178980.14	1844.93029549251	-1.06216425645178	0.0740677461911379	3.97716539808046e-47	1.01547226188174e-45	SEPW1	protein_coding
ENSG00000006576.16	3983.00534897191	-0.953518979635101	0.0664620044706063	4.250196926052e-47	1.08404550557761e-45	PHTF2	protein_coding
ENSG00000115419.12	9945.50558792504	0.952307992309285	0.066380975112675	4.48909272409148e-47	1.14377753505756e-45	GLS	protein_coding
ENSG00000169813.16	14361.5289458064	-0.646351015927272	0.044957486445461	4.49892783905129e-47	1.14508313072062e-45	HNRNPF	protein_coding
ENSG00000147592.8	714.834344847543	-1.57378420628709	0.110156161762531	4.54575624241801e-47	1.15579180946082e-45	LACTB2	protein_coding
ENSG00000182010.10	494.914425478438	-2.13407948630282	0.149787423590136	5.08868149120904e-47	1.29248256015484e-45	RTKN2	protein_coding
ENSG00000107798.17	7911.53819564644	-0.987988017955464	0.0689860712280724	5.82157268126727e-47	1.47708733991194e-45	LIPA	protein_coding
ENSG00000102547.18	707.315694514294	-1.80145268630394	0.126560285697522	8.14845452259954e-47	2.06532308739132e-45	CAB39L	protein_coding
ENSG00000166503.8	3848.22368116987	1.02690122200755	0.0718460433023847	8.98166323560716e-47	2.27413841945733e-45	RP11-382A20.3	protein_coding
ENSG00000126003.6	3093.47422300483	-1.02627652474593	0.0718304631830374	9.11949953079346e-47	2.30663553688862e-45	PLAGL2	protein_coding
ENSG00000276851.1	144.25108850404	5.07246687151558	0.355547122373357	9.39144344908395e-47	2.37295026940627e-45	RP5-875H18.9	lincRNA
ENSG00000157259.7	2028.32495924626	-0.992505788510889	0.0694747657623515	9.68219647588005e-47	2.44387486748927e-45	GATAD1	protein_coding
ENSG00000166920.12	413.818657928126	2.7931077678764	0.196990154687527	1.01258865375797e-46	2.55321497996835e-45	C15orf48	protein_coding
ENSG00000153029.14	2307.44041369832	1.01906096385577	0.0713619032234759	1.05187159556588e-46	2.64951739620931e-45	MR1	protein_coding
ENSG00000113645.14	3996.68337060668	0.895671790590311	0.0627561480427813	1.10516784990057e-46	2.78088146247754e-45	WWC1	protein_coding
ENSG00000185305.10	1227.78474146692	-1.56251953088019	0.109972587666175	1.39502425737619e-46	3.50660337373764e-45	ARL15	protein_coding
ENSG00000186193.8	2039.35353627283	-0.956344575547277	0.0670766481051886	1.50211391207796e-46	3.77188872529741e-45	SAPCD2	protein_coding
ENSG00000140988.15	54712.4020507313	-0.733359024815151	0.0513717046902173	1.67268950560095e-46	4.19587861843575e-45	RPS2	protein_coding
ENSG00000137055.14	1870.74706634231	1.0438601192604	0.0733647631641273	2.13553448614552e-46	5.35138523244734e-45	PLAA	protein_coding
ENSG00000122378.13	5028.80908125081	-1.04022950076975	0.0732768144198658	2.36536442949786e-46	5.92120630152466e-45	FAM213A	protein_coding
ENSG00000125740.13	2605.0090503323	-1.38766913858003	0.0978349325935723	2.44678311760234e-46	6.11871988061317e-45	FOSB	protein_coding
ENSG00000143631.10	167.231031057132	5.94629957894872	0.416956580753108	2.80114035567377e-46	6.99766892346992e-45	FLG	protein_coding
ENSG00000004766.15	1155.52810829491	-1.50939120325087	0.106638950894048	3.18151569415855e-46	7.93974352955975e-45	VPS50	protein_coding
ENSG00000133943.20	1354.16601477169	1.13822664278046	0.0803179754164572	4.20006171451354e-46	1.04708615481724e-44	C14orf159	protein_coding
ENSG00000089157.15	81477.599649461	-0.698895022138977	0.0491889044465851	4.47058342318325e-46	1.11338597609954e-44	RPLP0	protein_coding
ENSG00000125505.16	9487.98338276426	-0.686552398771943	0.0483103586729305	4.51658189732558e-46	1.12369044194773e-44	MBOAT7	protein_coding
ENSG00000167880.7	7845.27758118739	-0.77762978982127	0.0548021818509901	5.32351498149834e-46	1.32309487377587e-44	EVPL	protein_coding
ENSG00000117984.13	12697.6185318211	0.761459283368003	0.0536616167389583	5.72318977564189e-46	1.4209762398011e-44	CTSD	protein_coding
ENSG00000124615.18	233.383311965266	-7.18226176073577	0.502445731523828	6.07912408834938e-46	1.507808869546e-44	MOCS1	protein_coding
ENSG00000013810.18	5936.61367495915	-0.839942520757506	0.0593340743449062	7.7076288007314e-46	1.90977913618122e-44	TACC3	protein_coding
ENSG00000187017.16	289.100386768359	2.69369394120632	0.192051828198436	9.1409668657729e-46	2.26262201228454e-44	ESPN	protein_coding
ENSG00000117472.9	3059.94068406486	1.02581192312989	0.0726543170402305	9.91660052925394e-46	2.45211402914116e-44	TSPAN1	protein_coding
ENSG00000099219.13	9149.85087751227	-0.694012984187302	0.0490371219085262	1.02476493001337e-45	2.53139849124339e-44	ERMP1	protein_coding
ENSG00000114554.11	20406.0236271585	0.629504423324017	0.0443890366798417	1.36662014689636e-45	3.37243004168627e-44	PLXNA1	protein_coding
ENSG00000120694.19	14132.4692221185	0.613719038128645	0.0434189173985801	1.64324723808185e-45	4.05095442353505e-44	HSPH1	protein_coding
ENSG00000107537.13	1423.80185664068	1.11771509328331	0.0794559746655247	1.8128512689497e-45	4.46453655464645e-44	PHYH	protein_coding
ENSG00000091157.13	630.588794928252	-1.76799876288029	0.126140799624196	1.81752571477187e-45	4.4715179705425e-44	WDR7	protein_coding
ENSG00000113140.10	175.404699877613	-6.13004463925447	0.434365212851207	1.84608006280438e-45	4.53717574181861e-44	SPARC	protein_coding
ENSG00000126001.15	3113.76958505433	-0.91903542803057	0.0652818166502058	2.05350313329449e-45	5.04186875363527e-44	CEP250	protein_coding
ENSG00000177494.5	1063.39621625632	-1.3948937945554	0.0995109108703747	2.47341718409742e-45	6.06673577132756e-44	ZBED2	protein_coding
ENSG00000171130.17	1004.93739981393	-1.32477949849043	0.0944574020645779	2.50902807707449e-45	6.14787756748483e-44	ATP6V0E2	protein_coding
ENSG00000213626.11	1925.8823339937	-1.26287189427741	0.0901155402290181	3.04701106293014e-45	7.45857984961157e-44	LBH	protein_coding
ENSG00000166396.12	226.055304283668	-3.45157469746189	0.247653719775609	3.44257771969544e-45	8.41838396706611e-44	SERPINB7	protein_coding
ENSG00000099889.13	1132.60197600564	1.24169896725673	0.0886759143465825	3.98779833596758e-45	9.7418506685793e-44	ARVCF	protein_coding
ENSG00000136813.14	5133.81999720649	0.785581279962006	0.0559590571109933	4.64299446504198e-45	1.13310508495758e-43	KIAA0368	protein_coding
ENSG00000145386.9	5521.34978668657	-0.839405825591052	0.0599058824812131	4.79455745286397e-45	1.16891983958641e-43	CCNA2	protein_coding
ENSG00000140332.15	3303.68612479499	-0.951940253903228	0.0679272211128712	4.90363331205264e-45	1.19431477871807e-43	TLE3	protein_coding
ENSG00000196715.5	3925.0438399645	-0.82811751183555	0.0590427159698499	5.1217906549614e-45	1.24619985435582e-43	VKORC1L1	protein_coding
ENSG00000233016.6	1555.37056017948	1.30484591393207	0.0934046133473987	6.38928715300035e-45	1.55304402827979e-43	SNHG7	antisense
ENSG00000185950.8	2626.3559196944	0.989212896582468	0.0707094490016024	6.53678099676e-45	1.58730804883362e-43	IRS2	protein_coding
ENSG00000171522.5	530.528373200255	-1.99097764071286	0.143225883312715	7.50390950779532e-45	1.82033461483015e-43	PTGER4	protein_coding
ENSG00000101347.9	1272.28131362225	-1.41629782428765	0.10160766292912	7.61021422017174e-45	1.84428192472298e-43	SAMHD1	protein_coding
ENSG00000125304.9	16375.648277045	0.696992543377738	0.0497605197659817	8.19194262437719e-45	1.98328236425036e-43	TM9SF2	protein_coding
ENSG00000087088.19	1777.57880094912	-1.03906566708778	0.0743923398351614	8.3411173278108e-45	2.01738844663778e-43	BAX	protein_coding
ENSG00000123143.12	3326.79248543008	-0.833854800914938	0.0596372645445677	9.28157220832629e-45	2.24261606031598e-43	PKN1	protein_coding
ENSG00000101443.17	349.623731281367	2.19606142251599	0.158259003709527	9.7197983665277e-45	2.34616821147159e-43	WFDC2	protein_coding
ENSG00000102781.13	898.214296250211	1.42813472300371	0.10261056897559	1.02610470340608e-44	2.47435783985036e-43	KATNAL1	protein_coding
ENSG00000101447.14	4947.84369271272	-0.807305745471473	0.0577518045252715	1.04577996366789e-44	2.51930362506198e-43	FAM83D	protein_coding
ENSG00000145687.16	288.575465958524	-2.5290834325661	0.182507965064521	1.056696414097e-44	2.54308116212434e-43	SSBP2	protein_coding
ENSG00000276043.4	4214.29839317484	-0.892546836190685	0.0639335888036123	1.12783343901882e-44	2.71159717133832e-43	UHRF1	protein_coding
ENSG00000109685.17	8358.19406579906	-0.669911415616454	0.0479440494747642	1.43848938047328e-44	3.45507523430475e-43	NSD2	protein_coding
ENSG00000105983.20	3083.37262280552	-0.808820373805743	0.0579796890789059	1.51146394141478e-44	3.62676742586072e-43	LMBR1	protein_coding
ENSG00000244754.8	2738.12717530892	1.0642331613247	0.0764981285044033	1.81435210375431e-44	4.34925607356568e-43	N4BP2L2	protein_coding
ENSG00000109654.14	628.146515051176	-1.65682375845719	0.119675396181983	2.1766768238564e-44	5.2126584785692e-43	TRIM2	protein_coding
ENSG00000105668.7	363.912906754858	-8.40048366889362	0.594499521617115	2.37235795819502e-44	5.67567961514237e-43	UPK1A	protein_coding
ENSG00000165868.14	352.704782864621	2.31459099296094	0.167678374680404	2.44732728599561e-44	5.84928066280191e-43	HSPA12A	protein_coding
ENSG00000001631.15	1608.24321868961	-1.03925417115609	0.0748330745132305	2.53969110505477e-44	6.06407383993775e-43	KRIT1	protein_coding
ENSG00000164896.19	3245.69714248497	-0.913687413830542	0.0657901510429692	3.17233856337185e-44	7.56722605101859e-43	FASTK	protein_coding
ENSG00000174226.8	151.971734795094	-5.14068199783204	0.371244445486326	3.23939758518149e-44	7.71961148068691e-43	SNX31	protein_coding
ENSG00000106780.8	2895.29270189696	1.03801620398542	0.0748338199261484	3.24697294966173e-44	7.73008535626127e-43	MEGF9	protein_coding
ENSG00000157557.11	9324.44834694042	0.766656544372234	0.0552092863423497	4.03969292307196e-44	9.60790762046088e-43	ETS2	protein_coding
ENSG00000163602.10	2229.28459658638	0.932158177886077	0.0672605958551387	4.4893168691379e-44	1.06668450770415e-42	RYBP	protein_coding
ENSG00000214078.12	12718.4696475657	-0.630237698165696	0.0453464138590805	4.65358826640454e-44	1.10463642569819e-42	CPNE1	protein_coding
ENSG00000109919.9	4714.0739720706	0.726021538691031	0.0523050787258306	4.83427025051322e-44	1.14640592174853e-42	MTCH2	protein_coding
ENSG00000175352.10	154.941022131387	-3.7740889212706	0.274575865592826	5.9965554193372e-44	1.42064593155779e-42	NRIP3	protein_coding
ENSG00000115760.13	5788.44450220276	-0.858993765670698	0.0620689947010634	6.51981786974753e-44	1.54310820798396e-42	BIRC6	protein_coding
ENSG00000158321.16	278.74028421359	-7.79252672099883	0.555763535572573	6.82742503928766e-44	1.61434066566114e-42	AUTS2	protein_coding
ENSG00000231290.5	172.163843689039	3.45178053195029	0.251726719789243	7.10175134257101e-44	1.6775730795323e-42	RP5-907D15.2	processed_transcript
ENSG00000147454.13	1707.15380135923	1.05415199327065	0.0763152311228156	7.38182752049177e-44	1.7420396266077e-42	SLC25A37	protein_coding
ENSG00000130402.11	37537.8705319691	-0.640055173088392	0.0461965587946514	7.39759800340511e-44	1.74406803752442e-42	ACTN4	protein_coding
ENSG00000108639.7	6955.39255190271	-0.649010181921679	0.0468868346968201	8.74861595691165e-44	2.06058728744817e-42	SYNGR2	protein_coding
ENSG00000138180.15	3438.08376045124	-0.987196827783979	0.07154323017337	9.18926868297903e-44	2.16018910906355e-42	CEP55	protein_coding
ENSG00000149639.14	7084.06290906314	-0.969578628513263	0.0702384260624727	9.18738415516644e-44	2.16018910906355e-42	SOGA1	protein_coding
ENSG00000163251.3	1028.56586039242	-1.5857009413836	0.115356051125598	9.51400437108417e-44	2.23436622461781e-42	FZD5	protein_coding
ENSG00000100441.9	3775.64832871533	-0.908467214552111	0.0658346706089201	1.07221875802535e-43	2.51567773661412e-42	KHNYN	protein_coding
ENSG00000101350.7	5865.85203168348	-0.85612839028488	0.0620680034730334	1.24055694523029e-43	2.90783198338598e-42	KIF3B	protein_coding
ENSG00000196917.5	317.101037909874	-2.74368100530123	0.200498550178575	1.24936373510925e-43	2.92565359434496e-42	GPR81	protein_coding
ENSG00000185896.10	14283.3185502125	0.58075117671489	0.0420463167261943	1.50674202977238e-43	3.52496424616721e-42	LAMP1	protein_coding
ENSG00000173482.16	332.696421954392	2.41023877443295	0.176343758068775	1.71838537472176e-43	4.01623012532325e-42	PTPRM	protein_coding
ENSG00000140995.16	1527.24283583453	-1.13040938824084	0.0823018664319124	1.7584111835257e-43	4.10583099307965e-42	DEF8	protein_coding
ENSG00000145495.15	6639.53818776736	0.696563730353468	0.0505275757327283	1.82116505921914e-43	4.24827822403452e-42	MARCH6	protein_coding
ENSG00000174405.13	619.76379822802	1.54846198298704	0.113057080244613	1.91731958961452e-43	4.46829216344776e-42	LIG4	protein_coding
ENSG00000224078.13	1694.66784587362	1.09795716090313	0.0799336468189977	1.92376530234351e-43	4.47901946399077e-42	SNHG14	processed_transcript
ENSG00000118785.13	1859.14449258175	-1.40320062685727	0.102380765000807	1.95110878355932e-43	4.53833504325133e-42	SPP1	protein_coding
ENSG00000043355.11	765.800815551085	1.64811725995012	0.120476281421157	2.09681207842913e-43	4.87258233177598e-42	ZIC2	protein_coding
ENSG00000158417.10	6963.43863890146	-0.755076571874478	0.0548667610982359	2.26144944989792e-43	5.25014821190723e-42	EIF5B	protein_coding
ENSG00000128656.13	185.586275790313	3.84796649608395	0.282085036446505	2.2749498070887e-43	5.27645085504818e-42	CHN1	protein_coding
ENSG00000151689.12	1554.47649286869	1.23761778962786	0.0902746145326821	2.3446594741029e-43	5.43294926949659e-42	INPP1	protein_coding
ENSG00000162409.10	225.137535563495	7.36431153348809	0.529930836855678	2.38085291214875e-43	5.51156111767616e-42	PRKAA2	protein_coding
ENSG00000140564.11	10447.7455881848	-0.667722958658979	0.0485139549594711	2.51196518374316e-43	5.8095468811841e-42	FURIN	protein_coding
ENSG00000169714.16	16931.6988683082	0.55313260724887	0.0401696305696159	2.91419200539123e-43	6.73339021625899e-42	CNBP	protein_coding
ENSG00000136738.14	1533.40341140499	1.1201284319575	0.0817633364379171	3.16015427170388e-43	7.29476447125415e-42	STAM	protein_coding
ENSG00000151474.21	1457.55147718964	1.04234496873146	0.0761147878447475	3.82512141383879e-43	8.82136871026372e-42	FRMD4A	protein_coding
ENSG00000106477.18	854.506124029938	-1.37712021038824	0.100982477837017	5.02806841300797e-43	1.15845743047379e-41	CEP41	protein_coding
ENSG00000108106.13	10154.3444095113	-0.628522861256357	0.0458220923066467	5.10521325751982e-43	1.17511760085733e-41	UBE2S	protein_coding
ENSG00000139579.12	2263.22802550562	-0.929171396905916	0.0679601105501497	5.9013946880726e-43	1.35709745206226e-41	NABP2	protein_coding
ENSG00000001630.15	550.45023192801	-1.72019070115229	0.126471452421019	6.12752308456337e-43	1.40776657482497e-41	CYP51A1	protein_coding
ENSG00000001629.9	5106.27778776309	-0.742418423006462	0.0543184095368994	8.38968971780564e-43	1.92566749736262e-41	ANKIB1	protein_coding
ENSG00000049759.17	3244.94064614845	-0.898511421530322	0.0658520566432102	9.13773826939954e-43	2.09538683126693e-41	NEDD4L	protein_coding
ENSG00000110427.15	419.756099800233	1.89489029591423	0.139725770563814	9.30996506242272e-43	2.13286824479085e-41	KIAA1549L	protein_coding
ENSG00000156675.15	1636.36906842265	-1.25904463462387	0.0925791667144644	9.98225895609814e-43	2.28473416615704e-41	RAB11FIP1	protein_coding
ENSG00000181449.3	293.726354699676	-3.25636985145668	0.240868174596269	1.0505552440998e-42	2.40224330370027e-41	SOX2	protein_coding
ENSG00000102606.18	3324.87008114104	0.789438426668162	0.0578605636666535	1.13333397232815e-42	2.5890929384756e-41	ARHGEF7	protein_coding
ENSG00000099246.16	3969.09468764333	0.88425605787367	0.0650244231720465	1.76101922857392e-42	4.01925768910294e-41	RAB18	protein_coding
ENSG00000091073.19	2298.90834288663	-0.990631447587289	0.0729237201399516	1.79267841776756e-42	4.08767676366568e-41	DTX2	protein_coding
ENSG00000197386.11	5045.17741404236	-0.801838428306217	0.0589833921207468	2.09572659466606e-42	4.77421052826128e-41	HTT	protein_coding
ENSG00000152137.6	2236.46181334229	-1.07755796648135	0.0794578212066739	2.14466151177513e-42	4.88111304931816e-41	HSPB8	protein_coding
ENSG00000151465.13	4144.80953517308	0.742262123269542	0.0545757077969349	2.15676186798109e-42	4.9040608723121e-41	CDC123	protein_coding
ENSG00000171222.10	2135.32246502941	-1.17082885802208	0.0864326841203251	2.29560116829821e-42	5.21487641101164e-41	SCAND1	protein_coding
ENSG00000163002.12	1114.68515561467	-1.36908548912573	0.101235865707533	2.37971130601424e-42	5.40090034689899e-41	NUP35	protein_coding
ENSG00000060749.14	4478.19705842513	0.733769414072807	0.0540067855357109	2.6552826741974e-42	6.02070484717501e-41	QSER1	protein_coding
ENSG00000187239.16	1697.5633660721	1.0289757379221	0.0759238374719657	2.70428829990104e-42	6.12610770789325e-41	FNBP1	protein_coding
ENSG00000125257.14	1439.9671585089	1.35773599186532	0.100553110029041	3.32293303286157e-42	7.52053382027617e-41	ABCC4	protein_coding
ENSG00000008988.9	22810.8885844767	-0.671135963377938	0.049451405300566	3.45760223223507e-42	7.81804069385469e-41	RPS20	protein_coding
ENSG00000188921.13	807.594028538836	1.72432415944657	0.128147118344472	4.17256745617738e-42	9.42589192911743e-41	HACD4	protein_coding
ENSG00000167653.4	658.86733616663	-1.94109255953429	0.144369336398501	4.25492050229489e-42	9.6030039600076e-41	PSCA	protein_coding
ENSG00000101413.11	4255.01316560998	-0.814400312276424	0.0603780532198852	5.3251623328686e-42	1.20073024884079e-40	RPRD1B	protein_coding
ENSG00000196730.12	137.209657603414	-5.32496938123753	0.394960092664066	5.94677644574019e-42	1.33965055668774e-40	DAPK1	protein_coding
ENSG00000187244.11	10827.2672588422	-1.0202013317986	0.0762844862480691	7.12313069646625e-42	1.6031660911019e-40	BCAM	protein_coding
ENSG00000136051.14	2898.46491924896	-0.91278391900439	0.0676642552411122	7.28405057082137e-42	1.63786694935203e-40	WASHC4	protein_coding
ENSG00000152767.16	2133.87329380888	0.991885059871299	0.0735912619223265	7.85984622703241e-42	1.76570501146466e-40	FARP1	protein_coding
ENSG00000135049.15	571.749735013911	2.25123646760041	0.168233932397356	8.62957732069027e-42	1.93683412681457e-40	AGTPBP1	protein_coding
ENSG00000125827.8	1378.81105993452	1.24402845769341	0.0925546208607487	9.1767047944034e-42	2.05773213503287e-40	TMX4	protein_coding
ENSG00000163902.11	18964.2726109674	0.590907117589032	0.0437653290494475	9.47691216659056e-42	2.12309035975407e-40	RPN1	protein_coding
ENSG00000088205.12	5816.81519743792	-0.767198476836732	0.0568852225076284	9.52664506196322e-42	2.13226668067348e-40	DDX18	protein_coding
ENSG00000143344.15	249.530932525037	-2.56188610851863	0.191765763248158	1.06819929118281e-41	2.38865870936343e-40	RGL1	protein_coding
ENSG00000140280.13	1429.32076447665	1.10056907762179	0.0819003638028691	1.16383931610466e-41	2.60013256034522e-40	LYSMD2	protein_coding
ENSG00000255248.7	140.053165788903	4.69485064296425	0.351567833186111	1.27184036908211e-41	2.83880843446088e-40	MIR100HG	processed_transcript
ENSG00000112715.21	9376.52519407795	0.905684882087961	0.0673631714509152	1.3948177145235e-41	3.1104435033874e-40	VEGFA	protein_coding
ENSG00000189241.6	1850.79467315075	-0.983964864112699	0.0732886787599593	1.58636186219715e-41	3.53434443486948e-40	TSPYL1	protein_coding
ENSG00000152492.14	2638.91616418818	0.845101831259265	0.0629128977015645	1.79624478000466e-41	3.99828954831256e-40	CCDC50	protein_coding
ENSG00000006831.9	6841.07869519073	-0.738494630299165	0.0547081258626238	1.83928003460322e-41	4.09033666981706e-40	ADIPOR2	protein_coding
ENSG00000142583.17	140.330759731501	-4.42048161548682	0.331356764833318	2.06989447633476e-41	4.5989876632787e-40	SLC2A5	protein_coding
ENSG00000079215.13	2010.23378710655	-1.3393157203656	0.100226025999474	2.23962726501678e-41	4.97156346399661e-40	SLC1A3	protein_coding
ENSG00000222041.11	1038.84000601546	1.30091101407818	0.0973521182814228	2.34936765827005e-41	5.21040872897537e-40	CYTOR	lincRNA
ENSG00000169252.5	1957.00731976812	1.16535954520115	0.0871636510276327	2.59336182074449e-41	5.74629405440624e-40	ADRB2	protein_coding
ENSG00000163161.13	2911.36083472689	-0.79125747927364	0.0590292255534245	2.75921824055538e-41	6.10822566240251e-40	ERCC3	protein_coding
ENSG00000066322.14	4040.78610107564	-0.752608747560784	0.0561469059026922	2.97680492552454e-41	6.58391240443358e-40	ELOVL1	protein_coding
ENSG00000007944.14	1055.82147722749	-1.34587613515659	0.100933626797283	3.29031683823328e-41	7.27070285335784e-40	MYLIP	protein_coding
ENSG00000155660.10	15660.2025651491	-0.580718662376357	0.0432733495756813	3.33221810296731e-41	7.35660539771357e-40	PDIA4	protein_coding
ENSG00000100300.17	4962.93748577555	0.877368875795613	0.0655805846493673	3.63616619591121e-41	8.02035315099944e-40	TSPO	protein_coding
ENSG00000106348.16	5001.71994055854	-0.730888075887404	0.0546295039864429	4.43973374035299e-41	9.78391731883591e-40	IMPDH1	protein_coding
ENSG00000185728.16	3951.33669972409	-0.840484630510737	0.0628889650309355	4.46275783275925e-41	9.82574770297818e-40	YTHDF3	protein_coding
ENSG00000107341.4	5189.97948890555	0.720926368262213	0.053883794903308	4.52546818286598e-41	9.95480136840936e-40	UBE2R2	protein_coding
ENSG00000013375.15	1361.44010678751	-1.30400184856491	0.0979748632044861	4.82528703792525e-41	1.06047244150858e-39	PGM3	protein_coding
ENSG00000205189.11	301.447967452503	2.48729074707042	0.187699456562389	4.87096480407321e-41	1.06954418692509e-39	ZBTB10	protein_coding
ENSG00000169062.14	1985.94170913567	0.982421350034865	0.0736521885462437	5.11844018224339e-41	1.12286936380677e-39	UPF3A	protein_coding
ENSG00000246705.4	3407.76004715194	-0.860177805803552	0.064431044998376	5.12785929617566e-41	1.12392133374339e-39	H2AFJ	protein_coding
ENSG00000119820.10	3055.19651815491	-0.875736276634886	0.0655157067880775	5.54501291012288e-41	1.21425791717439e-39	YIPF4	protein_coding
ENSG00000070404.9	3734.04251290924	-0.915507377516345	0.0686500910084336	5.6506786657595e-41	1.23628304526207e-39	FSTL3	protein_coding
ENSG00000146731.10	17423.6558572505	-0.649783395421985	0.04855189384497	6.44663727269309e-41	1.40915838297978e-39	CCT6A	protein_coding
ENSG00000136279.20	5590.66915720226	-0.664150738587948	0.0496955000155019	6.77683251860461e-41	1.4800042051188e-39	DBNL	protein_coding
ENSG00000136235.15	603.417214955027	4.25968638754936	0.323232131411584	6.94426645585087e-41	1.5152090192313e-39	GPNMB	protein_coding
